area_name,area_code,date,new_deaths,total_deaths
Islington,E09000019,2020-03-28,1,15
Kensington and Chelsea,E09000020,2020-03-28,2,16
Kingston upon Thames,E09000021,2020-03-28,0,8
Lambeth,E09000022,2020-03-28,7,43
Lewisham,E09000023,2020-03-28,2,27
Merton,E09000024,2020-03-28,1,22
Newham,E09000025,2020-03-28,8,34
Redbridge,E09000026,2020-03-28,4,30
Richmond upon Thames,E09000027,2020-03-28,1,10
Southwark,E09000028,2020-03-28,4,35
Sutton,E09000029,2020-03-28,3,17
Tower Hamlets,E09000030,2020-03-28,2,17
Waltham Forest,E09000031,2020-03-28,1,23
Wandsworth,E09000032,2020-03-28,3,45
Westminster,E09000033,2020-03-28,6,27
Barking and Dagenham,E09000002,2020-03-29,2,21
Barnet,E09000003,2020-03-29,10,63
Bexley,E09000004,2020-03-29,4,22
Brent,E09000005,2020-03-29,6,66
Bromley,E09000006,2020-03-29,5,33
Camden,E09000007,2020-03-29,1,15
Croydon,E09000008,2020-03-29,13,64
Ealing,E09000009,2020-03-29,5,43
Enfield,E09000010,2020-03-29,3,29
Greenwich,E09000011,2020-03-29,3,31
Hackney and City of London,E09000012,2020-03-29,6,33
Hammersmith and Fulham,E09000013,2020-03-29,2,17
Haringey,E09000014,2020-03-29,4,33
Harrow,E09000015,2020-03-29,11,61
Havering,E09000016,2020-03-29,5,19
Hillingdon,E09000017,2020-03-29,10,41
Hounslow,E09000018,2020-03-29,4,36
Islington,E09000019,2020-03-29,3,18
Kensington and Chelsea,E09000020,2020-03-29,2,18
Kingston upon Thames,E09000021,2020-03-29,1,9
Lambeth,E09000022,2020-03-29,6,49
Lewisham,E09000023,2020-03-29,3,30
Merton,E09000024,2020-03-29,1,23
Newham,E09000025,2020-03-29,9,43
Redbridge,E09000026,2020-03-29,7,37
Richmond upon Thames,E09000027,2020-03-29,1,11
Southwark,E09000028,2020-03-29,2,37
Sutton,E09000029,2020-03-29,0,17
Tower Hamlets,E09000030,2020-03-29,4,21
Waltham Forest,E09000031,2020-03-29,1,24
Wandsworth,E09000032,2020-03-29,5,50
Westminster,E09000033,2020-03-29,4,31
Barking and Dagenham,E09000002,2020-03-30,1,22
Barnet,E09000003,2020-03-30,14,77
Bexley,E09000004,2020-03-30,2,24
Brent,E09000005,2020-03-30,9,75
Bromley,E09000006,2020-03-30,7,40
Camden,E09000007,2020-03-30,5,20
Croydon,E09000008,2020-03-30,9,73
Ealing,E09000009,2020-03-30,6,49
Enfield,E09000010,2020-03-30,5,34
Greenwich,E09000011,2020-03-30,4,35
Hackney and City of London,E09000012,2020-03-30,2,35
Hammersmith and Fulham,E09000013,2020-03-30,3,20
Haringey,E09000014,2020-03-30,1,34
Harrow,E09000015,2020-03-30,10,71
Havering,E09000016,2020-03-30,5,24
Hillingdon,E09000017,2020-03-30,5,46
Hounslow,E09000018,2020-03-30,4,40
Islington,E09000019,2020-03-30,2,20
Kensington and Chelsea,E09000020,2020-03-30,1,19
Kingston upon Thames,E09000021,2020-03-30,3,12
Lambeth,E09000022,2020-03-30,8,57
Lewisham,E09000023,2020-03-30,3,33
Merton,E09000024,2020-03-30,4,27
Newham,E09000025,2020-03-30,4,47
Redbridge,E09000026,2020-03-30,6,43
Richmond upon Thames,E09000027,2020-03-30,3,14
Southwark,E09000028,2020-03-30,3,40
Sutton,E09000029,2020-03-30,3,20
Tower Hamlets,E09000030,2020-03-30,2,23
Waltham Forest,E09000031,2020-03-30,8,32
Wandsworth,E09000032,2020-03-30,2,52
Westminster,E09000033,2020-03-30,4,35
Barking and Dagenham,E09000002,2020-03-31,5,27
Barnet,E09000003,2020-03-31,8,85
Bexley,E09000004,2020-03-31,5,29
Brent,E09000005,2020-03-31,6,81
Bromley,E09000006,2020-03-31,8,48
Camden,E09000007,2020-03-31,6,26
Croydon,E09000008,2020-03-31,3,76
Ealing,E09000009,2020-03-31,6,55
Enfield,E09000010,2020-03-31,7,41
Greenwich,E09000011,2020-03-31,3,38
Hackney and City of London,E09000012,2020-03-31,4,39
Hammersmith and Fulham,E09000013,2020-03-31,4,24
Haringey,E09000014,2020-03-31,8,42
Harrow,E09000015,2020-03-31,11,82
Havering,E09000016,2020-03-31,4,28
Hillingdon,E09000017,2020-03-31,4,50
Hounslow,E09000018,2020-03-31,7,47
Islington,E09000019,2020-03-31,6,26
Kensington and Chelsea,E09000020,2020-03-31,3,22
Kingston upon Thames,E09000021,2020-03-31,0,12
Lambeth,E09000022,2020-03-31,11,68
Lewisham,E09000023,2020-03-31,11,44
Merton,E09000024,2020-03-31,5,32
Newham,E09000025,2020-03-31,5,52
Redbridge,E09000026,2020-03-31,4,47
Richmond upon Thames,E09000027,2020-03-31,3,17
Southwark,E09000028,2020-03-31,7,47
Sutton,E09000029,2020-03-31,4,24
Tower Hamlets,E09000030,2020-03-31,6,29
Waltham Forest,E09000031,2020-03-31,4,36
Wandsworth,E09000032,2020-03-31,7,59
Westminster,E09000033,2020-03-31,6,41
Barking and Dagenham,E09000002,2020-04-01,3,30
Barnet,E09000003,2020-04-01,9,94
Bexley,E09000004,2020-04-01,5,34
Brent,E09000005,2020-04-01,18,99
Bromley,E09000006,2020-04-01,3,51
Camden,E09000007,2020-04-01,8,34
Croydon,E09000008,2020-04-01,7,83
Ealing,E09000009,2020-04-01,5,60
Enfield,E09000010,2020-04-01,9,50
Greenwich,E09000011,2020-04-01,6,44
Hackney and City of London,E09000012,2020-04-01,5,44
Hammersmith and Fulham,E09000013,2020-04-01,5,29
Haringey,E09000014,2020-04-01,8,50
Harrow,E09000015,2020-04-01,7,89
Havering,E09000016,2020-04-01,9,37
Hillingdon,E09000017,2020-04-01,9,59
Hounslow,E09000018,2020-04-01,3,50
Islington,E09000019,2020-04-01,3,29
Kensington and Chelsea,E09000020,2020-04-01,3,25
Kingston upon Thames,E09000021,2020-04-01,1,13
Lambeth,E09000022,2020-04-01,6,74
Lewisham,E09000023,2020-04-01,11,55
Merton,E09000024,2020-04-01,4,36
Newham,E09000025,2020-04-01,2,54
Redbridge,E09000026,2020-04-01,5,52
Richmond upon Thames,E09000027,2020-04-01,7,24
Southwark,E09000028,2020-04-01,4,51
Sutton,E09000029,2020-04-01,3,27
Tower Hamlets,E09000030,2020-04-01,2,31
Waltham Forest,E09000031,2020-04-01,11,47
Wandsworth,E09000032,2020-04-01,4,63
Westminster,E09000033,2020-04-01,4,45
Barking and Dagenham,E09000002,2020-04-02,3,33
Barnet,E09000003,2020-04-02,10,104
Bexley,E09000004,2020-04-02,3,37
Brent,E09000005,2020-04-02,18,117
Bromley,E09000006,2020-04-02,10,61
Camden,E09000007,2020-04-02,8,42
Croydon,E09000008,2020-04-02,9,92
Ealing,E09000009,2020-04-02,7,67
Enfield,E09000010,2020-04-02,8,58
Greenwich,E09000011,2020-04-02,8,52
Hackney and City of London,E09000012,2020-04-02,6,50
Hammersmith and Fulham,E09000013,2020-04-02,0,29
Haringey,E09000014,2020-04-02,6,56
Harrow,E09000015,2020-04-02,11,100
Havering,E09000016,2020-04-02,6,43
Hillingdon,E09000017,2020-04-02,9,68
Hounslow,E09000018,2020-04-02,8,58
Islington,E09000019,2020-04-02,3,32
Kensington and Chelsea,E09000020,2020-04-02,1,26
Kingston upon Thames,E09000021,2020-04-02,3,16
Lambeth,E09000022,2020-04-02,6,80
Lewisham,E09000023,2020-04-02,11,66
Merton,E09000024,2020-04-02,4,40
Newham,E09000025,2020-04-02,10,64
Redbridge,E09000026,2020-04-02,7,59
Richmond upon Thames,E09000027,2020-04-02,4,28
Southwark,E09000028,2020-04-02,3,54
Sutton,E09000029,2020-04-02,2,29
Tower Hamlets,E09000030,2020-04-02,1,32
Waltham Forest,E09000031,2020-04-02,5,52
Wandsworth,E09000032,2020-04-02,2,65
Westminster,E09000033,2020-04-02,2,47
Barking and Dagenham,E09000002,2020-04-03,3,36
Barnet,E09000003,2020-04-03,8,112
Bexley,E09000004,2020-04-03,7,44
Brent,E09000005,2020-04-03,12,129
Bromley,E09000006,2020-04-03,5,66
Camden,E09000007,2020-04-03,3,45
Croydon,E09000008,2020-04-03,16,108
Ealing,E09000009,2020-04-03,12,79
Enfield,E09000010,2020-04-03,5,63
Greenwich,E09000011,2020-04-03,5,57
Hackney and City of London,E09000012,2020-04-03,4,54
Hammersmith and Fulham,E09000013,2020-04-03,4,33
Haringey,E09000014,2020-04-03,8,64
Harrow,E09000015,2020-04-03,11,111
Havering,E09000016,2020-04-03,5,48
Hillingdon,E09000017,2020-04-03,6,74
Hounslow,E09000018,2020-04-03,2,60
Islington,E09000019,2020-04-03,5,37
Kensington and Chelsea,E09000020,2020-04-03,4,30
Kingston upon Thames,E09000021,2020-04-03,4,20
Lambeth,E09000022,2020-04-03,9,89
Lewisham,E09000023,2020-04-03,2,68
Merton,E09000024,2020-04-03,8,48
Newham,E09000025,2020-04-03,8,72
Redbridge,E09000026,2020-04-03,5,64
Richmond upon Thames,E09000027,2020-04-03,3,31
Southwark,E09000028,2020-04-03,3,57
Sutton,E09000029,2020-04-03,5,34
Tower Hamlets,E09000030,2020-04-03,4,36
Waltham Forest,E09000031,2020-04-03,7,59
Wandsworth,E09000032,2020-04-03,4,69
Westminster,E09000033,2020-04-03,5,52
Barking and Dagenham,E09000002,2020-04-04,6,42
Barnet,E09000003,2020-04-04,10,122
Bexley,E09000004,2020-04-04,8,52
Brent,E09000005,2020-04-04,22,151
Bromley,E09000006,2020-04-04,4,70
Camden,E09000007,2020-04-04,7,52
Croydon,E09000008,2020-04-04,13,121
Ealing,E09000009,2020-04-04,5,84
Enfield,E09000010,2020-04-04,8,71
Greenwich,E09000011,2020-04-04,9,66
Hackney and City of London,E09000012,2020-04-04,10,64
Hammersmith and Fulham,E09000013,2020-04-04,7,40
Haringey,E09000014,2020-04-04,15,79
Harrow,E09000015,2020-04-04,6,117
Havering,E09000016,2020-04-04,5,53
Hillingdon,E09000017,2020-04-04,4,78
Hounslow,E09000018,2020-04-04,7,67
Islington,E09000019,2020-04-04,6,43
Kensington and Chelsea,E09000020,2020-04-04,5,35
Kingston upon Thames,E09000021,2020-04-04,3,23
Lambeth,E09000022,2020-04-04,5,94
Lewisham,E09000023,2020-04-04,11,79
Merton,E09000024,2020-04-04,6,54
Newham,E09000025,2020-04-04,5,77
Redbridge,E09000026,2020-04-04,5,69
Richmond upon Thames,E09000027,2020-04-04,1,32
Southwark,E09000028,2020-04-04,6,63
Sutton,E09000029,2020-04-04,2,36
Tower Hamlets,E09000030,2020-04-04,9,45
Waltham Forest,E09000031,2020-04-04,4,63
Wandsworth,E09000032,2020-04-04,6,75
Westminster,E09000033,2020-04-04,5,57
Barking and Dagenham,E09000002,2020-04-05,1,43
Barnet,E09000003,2020-04-05,9,131
Bexley,E09000004,2020-04-05,3,55
Brent,E09000005,2020-04-05,13,164
Bromley,E09000006,2020-04-05,7,77
Camden,E09000007,2020-04-05,3,55
Croydon,E09000008,2020-04-05,13,134
Ealing,E09000009,2020-04-05,8,92
Enfield,E09000010,2020-04-05,6,77
Greenwich,E09000011,2020-04-05,3,69
Hackney and City of London,E09000012,2020-04-05,3,67
Hammersmith and Fulham,E09000013,2020-04-05,6,46
Haringey,E09000014,2020-04-05,6,85
Harrow,E09000015,2020-04-05,11,128
Havering,E09000016,2020-04-05,6,59
Hillingdon,E09000017,2020-04-05,7,85
Hounslow,E09000018,2020-04-05,7,74
Islington,E09000019,2020-04-05,7,50
Kensington and Chelsea,E09000020,2020-04-05,2,37
Kingston upon Thames,E09000021,2020-04-05,1,24
Lambeth,E09000022,2020-04-05,6,100
Lewisham,E09000023,2020-04-05,6,85
Merton,E09000024,2020-04-05,7,61
Newham,E09000025,2020-04-05,9,86
Redbridge,E09000026,2020-04-05,12,81
Richmond upon Thames,E09000027,2020-04-05,5,37
Southwark,E09000028,2020-04-05,5,68
Sutton,E09000029,2020-04-05,6,42
Tower Hamlets,E09000030,2020-04-05,3,48
Waltham Forest,E09000031,2020-04-05,7,70
Wandsworth,E09000032,2020-04-05,5,80
Westminster,E09000033,2020-04-05,3,60
Barking and Dagenham,E09000002,2020-04-06,2,45
Barnet,E09000003,2020-04-06,14,145
Bexley,E09000004,2020-04-06,5,60
Brent,E09000005,2020-04-06,12,176
Bromley,E09000006,2020-04-06,7,84
Camden,E09000007,2020-04-06,6,61
Croydon,E09000008,2020-04-06,10,144
Ealing,E09000009,2020-04-06,10,102
Enfield,E09000010,2020-04-06,11,88
Greenwich,E09000011,2020-04-06,6,75
Hackney and City of London,E09000012,2020-04-06,2,69
Hammersmith and Fulham,E09000013,2020-04-06,2,48
Haringey,E09000014,2020-04-06,12,97
Harrow,E09000015,2020-04-06,5,133
Havering,E09000016,2020-04-06,10,69
Hillingdon,E09000017,2020-04-06,7,92
Hounslow,E09000018,2020-04-06,4,78
Islington,E09000019,2020-04-06,3,53
Kensington and Chelsea,E09000020,2020-04-06,1,38
Kingston upon Thames,E09000021,2020-04-06,2,26
Lambeth,E09000022,2020-04-06,6,106
Lewisham,E09000023,2020-04-06,11,96
Merton,E09000024,2020-04-06,6,67
Newham,E09000025,2020-04-06,7,93
Redbridge,E09000026,2020-04-06,8,89
Richmond upon Thames,E09000027,2020-04-06,1,38
Southwark,E09000028,2020-04-06,7,75
Sutton,E09000029,2020-04-06,1,43
Tower Hamlets,E09000030,2020-04-06,3,51
Waltham Forest,E09000031,2020-04-06,9,79
Wandsworth,E09000032,2020-04-06,4,84
Westminster,E09000033,2020-04-06,3,63
Barking and Dagenham,E09000002,2020-04-07,2,47
Barnet,E09000003,2020-04-07,24,169
Bexley,E09000004,2020-04-07,3,63
Brent,E09000005,2020-04-07,16,192
Bromley,E09000006,2020-04-07,4,88
Camden,E09000007,2020-04-07,5,66
Croydon,E09000008,2020-04-07,15,159
Ealing,E09000009,2020-04-07,8,110
Enfield,E09000010,2020-04-07,7,95
Greenwich,E09000011,2020-04-07,5,80
Hackney and City of London,E09000012,2020-04-07,11,80
Hammersmith and Fulham,E09000013,2020-04-07,4,52
Haringey,E09000014,2020-04-07,3,100
Harrow,E09000015,2020-04-07,11,144
Havering,E09000016,2020-04-07,10,79
Hillingdon,E09000017,2020-04-07,3,95
Hounslow,E09000018,2020-04-07,2,80
Islington,E09000019,2020-04-07,3,56
Kensington and Chelsea,E09000020,2020-04-07,2,40
Kingston upon Thames,E09000021,2020-04-07,2,28
Lambeth,E09000022,2020-04-07,9,115
Lewisham,E09000023,2020-04-07,10,106
Merton,E09000024,2020-04-07,6,73
Newham,E09000025,2020-04-07,7,100
Redbridge,E09000026,2020-04-07,7,96
Richmond upon Thames,E09000027,2020-04-07,3,41
Southwark,E09000028,2020-04-07,10,85
Sutton,E09000029,2020-04-07,7,50
Tower Hamlets,E09000030,2020-04-07,7,58
Waltham Forest,E09000031,2020-04-07,3,82
Wandsworth,E09000032,2020-04-07,6,90
Westminster,E09000033,2020-04-07,6,69
Barking and Dagenham,E09000002,2020-04-08,4,51
Barnet,E09000003,2020-04-08,7,176
Bexley,E09000004,2020-04-08,9,72
Brent,E09000005,2020-04-08,21,213
Bromley,E09000006,2020-04-08,8,96
Camden,E09000007,2020-04-08,4,70
Croydon,E09000008,2020-04-08,12,171
Ealing,E09000009,2020-04-08,7,117
Enfield,E09000010,2020-04-08,8,103
Greenwich,E09000011,2020-04-08,10,90
Hackney and City of London,E09000012,2020-04-08,7,87
Hammersmith and Fulham,E09000013,2020-04-08,3,55
Haringey,E09000014,2020-04-08,7,107
Harrow,E09000015,2020-04-08,7,151
Havering,E09000016,2020-04-08,7,86
Hillingdon,E09000017,2020-04-08,11,106
Hounslow,E09000018,2020-04-08,5,85
Islington,E09000019,2020-04-08,5,61
Kensington and Chelsea,E09000020,2020-04-08,10,50
Kingston upon Thames,E09000021,2020-04-08,2,30
Lambeth,E09000022,2020-04-08,11,126
Lewisham,E09000023,2020-04-08,7,113
Merton,E09000024,2020-04-08,9,82
Newham,E09000025,2020-04-08,12,112
Redbridge,E09000026,2020-04-08,7,103
Richmond upon Thames,E09000027,2020-04-08,4,45
Southwark,E09000028,2020-04-08,7,92
Sutton,E09000029,2020-04-08,4,54
Tower Hamlets,E09000030,2020-04-08,4,62
Waltham Forest,E09000031,2020-04-08,3,85
Wandsworth,E09000032,2020-04-08,6,96
Westminster,E09000033,2020-04-08,4,73
Barking and Dagenham,E09000002,2020-04-09,11,62
Barnet,E09000003,2020-04-09,14,190
Bexley,E09000004,2020-04-09,4,76
Brent,E09000005,2020-04-09,8,221
Bromley,E09000006,2020-04-09,3,99
Camden,E09000007,2020-04-09,4,74
Croydon,E09000008,2020-04-09,8,179
Ealing,E09000009,2020-04-09,12,129
Enfield,E09000010,2020-04-09,5,108
Greenwich,E09000011,2020-04-09,7,97
Hackney and City of London,E09000012,2020-04-09,11,98
Hammersmith and Fulham,E09000013,2020-04-09,1,56
Haringey,E09000014,2020-04-09,8,115
Harrow,E09000015,2020-04-09,9,160
Havering,E09000016,2020-04-09,3,89
Hillingdon,E09000017,2020-04-09,6,112
Hounslow,E09000018,2020-04-09,8,93
Islington,E09000019,2020-04-09,3,64
Kensington and Chelsea,E09000020,2020-04-09,6,56
Kingston upon Thames,E09000021,2020-04-09,3,33
Lambeth,E09000022,2020-04-09,7,133
Lewisham,E09000023,2020-04-09,4,117
Merton,E09000024,2020-04-09,2,84
Newham,E09000025,2020-04-09,4,116
Redbridge,E09000026,2020-04-09,14,117
Richmond upon Thames,E09000027,2020-04-09,4,49
Southwark,E09000028,2020-04-09,9,101
Sutton,E09000029,2020-04-09,1,55
Tower Hamlets,E09000030,2020-04-09,7,69
Waltham Forest,E09000031,2020-04-09,3,88
Wandsworth,E09000032,2020-04-09,6,102
Westminster,E09000033,2020-04-09,4,77
Barking and Dagenham,E09000002,2020-04-10,2,64
Barnet,E09000003,2020-04-10,7,197
Bexley,E09000004,2020-04-10,1,77
Brent,E09000005,2020-04-10,6,227
Bromley,E09000006,2020-04-10,4,103
Camden,E09000007,2020-04-10,6,80
Croydon,E09000008,2020-04-10,15,194
Ealing,E09000009,2020-04-10,4,133
Enfield,E09000010,2020-04-10,9,117
Greenwich,E09000011,2020-04-10,3,100
Hackney and City of London,E09000012,2020-04-10,2,100
Hammersmith and Fulham,E09000013,2020-04-10,3,59
Haringey,E09000014,2020-04-10,5,120
Harrow,E09000015,2020-04-10,12,172
Havering,E09000016,2020-04-10,3,92
Hillingdon,E09000017,2020-04-10,7,119
Hounslow,E09000018,2020-04-10,5,98
Islington,E09000019,2020-04-10,3,67
Kensington and Chelsea,E09000020,2020-04-10,0,56
Kingston upon Thames,E09000021,2020-04-10,2,35
Lambeth,E09000022,2020-04-10,7,140
Lewisham,E09000023,2020-04-10,11,128
Merton,E09000024,2020-04-10,8,92
Newham,E09000025,2020-04-10,10,126
Redbridge,E09000026,2020-04-10,4,121
Richmond upon Thames,E09000027,2020-04-10,5,54
Southwark,E09000028,2020-04-10,1,102
Sutton,E09000029,2020-04-10,8,63
Tower Hamlets,E09000030,2020-04-10,5,74
Waltham Forest,E09000031,2020-04-10,9,97
Wandsworth,E09000032,2020-04-10,4,106
Westminster,E09000033,2020-04-10,3,80
Barking and Dagenham,E09000002,2020-04-11,0,64
Barnet,E09000003,2020-04-11,11,208
Bexley,E09000004,2020-04-11,4,81
Brent,E09000005,2020-04-11,8,235
Bromley,E09000006,2020-04-11,6,109
Camden,E09000007,2020-04-11,7,87
Croydon,E09000008,2020-04-11,8,202
Ealing,E09000009,2020-04-11,9,142
Enfield,E09000010,2020-04-11,9,126
Greenwich,E09000011,2020-04-11,0,100
Hackney and City of London,E09000012,2020-04-11,3,103
Hammersmith and Fulham,E09000013,2020-04-11,4,63
Haringey,E09000014,2020-04-11,3,123
Harrow,E09000015,2020-04-11,10,182
Havering,E09000016,2020-04-11,6,98
Hillingdon,E09000017,2020-04-11,6,125
Hounslow,E09000018,2020-04-11,7,105
Islington,E09000019,2020-04-11,3,70
Kensington and Chelsea,E09000020,2020-04-11,3,59
Kingston upon Thames,E09000021,2020-04-11,2,37
Lambeth,E09000022,2020-04-11,6,146
Lewisham,E09000023,2020-04-11,9,137
Merton,E09000024,2020-04-11,3,95
Newham,E09000025,2020-04-11,4,130
Redbridge,E09000026,2020-04-11,7,128
Richmond upon Thames,E09000027,2020-04-11,3,57
Southwark,E09000028,2020-04-11,2,104
Sutton,E09000029,2020-04-11,4,67
Tower Hamlets,E09000030,2020-04-11,6,80
Waltham Forest,E09000031,2020-04-11,3,100
Wandsworth,E09000032,2020-04-11,4,110
Westminster,E09000033,2020-04-11,4,84
Barking and Dagenham,E09000002,2020-04-12,1,65
Barnet,E09000003,2020-04-12,10,218
Bexley,E09000004,2020-04-12,7,88
Brent,E09000005,2020-04-12,12,247
Bromley,E09000006,2020-04-12,7,116
Camden,E09000007,2020-04-12,5,92
Croydon,E09000008,2020-04-12,8,210
Ealing,E09000009,2020-04-12,9,151
Enfield,E09000010,2020-04-12,6,132
Greenwich,E09000011,2020-04-12,7,107
Hackney and City of London,E09000012,2020-04-12,6,109
Hammersmith and Fulham,E09000013,2020-04-12,0,63
Haringey,E09000014,2020-04-12,0,123
Harrow,E09000015,2020-04-12,7,189
Havering,E09000016,2020-04-12,10,108
Hillingdon,E09000017,2020-04-12,6,131
Hounslow,E09000018,2020-04-12,5,110
Islington,E09000019,2020-04-12,2,72
Kensington and Chelsea,E09000020,2020-04-12,0,59
Kingston upon Thames,E09000021,2020-04-12,2,39
Lambeth,E09000022,2020-04-12,8,154
Lewisham,E09000023,2020-04-12,2,139
Merton,E09000024,2020-04-12,5,100
Newham,E09000025,2020-04-12,7,137
Redbridge,E09000026,2020-04-12,9,137
Richmond upon Thames,E09000027,2020-04-12,3,60
Southwark,E09000028,2020-04-12,4,108
Sutton,E09000029,2020-04-12,3,70
Tower Hamlets,E09000030,2020-04-12,4,84
Waltham Forest,E09000031,2020-04-12,8,108
Wandsworth,E09000032,2020-04-12,4,114
Westminster,E09000033,2020-04-12,3,87
Barking and Dagenham,E09000002,2020-04-13,3,68
Barnet,E09000003,2020-04-13,6,224
Bexley,E09000004,2020-04-13,2,90
Brent,E09000005,2020-04-13,12,259
Bromley,E09000006,2020-04-13,3,119
Camden,E09000007,2020-04-13,3,95
Croydon,E09000008,2020-04-13,8,218
Ealing,E09000009,2020-04-13,8,159
Enfield,E09000010,2020-04-13,9,141
Greenwich,E09000011,2020-04-13,5,112
Hackney and City of London,E09000012,2020-04-13,3,112
Hammersmith and Fulham,E09000013,2020-04-13,2,65
Haringey,E09000014,2020-04-13,5,128
Harrow,E09000015,2020-04-13,6,195
Havering,E09000016,2020-04-13,6,114
Hillingdon,E09000017,2020-04-13,11,142
Hounslow,E09000018,2020-04-13,8,118
Islington,E09000019,2020-04-13,4,76
Kensington and Chelsea,E09000020,2020-04-13,1,60
Kingston upon Thames,E09000021,2020-04-13,7,46
Lambeth,E09000022,2020-04-13,8,162
Lewisham,E09000023,2020-04-13,6,145
Merton,E09000024,2020-04-13,4,104
Newham,E09000025,2020-04-13,7,144
Redbridge,E09000026,2020-04-13,6,143
Richmond upon Thames,E09000027,2020-04-13,4,64
Southwark,E09000028,2020-04-13,6,114
Sutton,E09000029,2020-04-13,0,70
Tower Hamlets,E09000030,2020-04-13,5,89
Waltham Forest,E09000031,2020-04-13,2,110
Wandsworth,E09000032,2020-04-13,4,118
Westminster,E09000033,2020-04-13,6,93
Barking and Dagenham,E09000002,2020-04-14,4,72
Barnet,E09000003,2020-04-14,6,230
Bexley,E09000004,2020-04-14,4,94
Brent,E09000005,2020-04-14,13,272
Bromley,E09000006,2020-04-14,6,125
Camden,E09000007,2020-04-14,1,96
Croydon,E09000008,2020-04-14,6,224
Ealing,E09000009,2020-04-14,3,162
Enfield,E09000010,2020-04-14,7,148
Greenwich,E09000011,2020-04-14,9,121
Hackney and City of London,E09000012,2020-04-14,6,118
Hammersmith and Fulham,E09000013,2020-04-14,2,67
Haringey,E09000014,2020-04-14,5,133
Harrow,E09000015,2020-04-14,3,198
Havering,E09000016,2020-04-14,2,116
Hillingdon,E09000017,2020-04-14,6,148
Hounslow,E09000018,2020-04-14,7,125
Islington,E09000019,2020-04-14,2,78
Kensington and Chelsea,E09000020,2020-04-14,3,63
Kingston upon Thames,E09000021,2020-04-14,3,49
Lambeth,E09000022,2020-04-14,6,168
Lewisham,E09000023,2020-04-14,2,147
Merton,E09000024,2020-04-14,1,105
Newham,E09000025,2020-04-14,2,146
Redbridge,E09000026,2020-04-14,7,150
Richmond upon Thames,E09000027,2020-04-14,3,67
Southwark,E09000028,2020-04-14,6,120
Sutton,E09000029,2020-04-14,2,72
Tower Hamlets,E09000030,2020-04-14,3,92
Waltham Forest,E09000031,2020-04-14,8,118
Wandsworth,E09000032,2020-04-14,4,122
Westminster,E09000033,2020-04-14,1,94
Barking and Dagenham,E09000002,2020-04-15,1,73
Barnet,E09000003,2020-04-15,11,241
Bexley,E09000004,2020-04-15,3,97
Brent,E09000005,2020-04-15,4,276
Bromley,E09000006,2020-04-15,8,133
Camden,E09000007,2020-04-15,0,96
Croydon,E09000008,2020-04-15,8,232
Ealing,E09000009,2020-04-15,8,170
Enfield,E09000010,2020-04-15,6,154
Greenwich,E09000011,2020-04-15,5,126
Hackney and City of London,E09000012,2020-04-15,6,124
Hammersmith and Fulham,E09000013,2020-04-15,2,69
Haringey,E09000014,2020-04-15,2,135
Harrow,E09000015,2020-04-15,7,205
Havering,E09000016,2020-04-15,7,123
Hillingdon,E09000017,2020-04-15,6,154
Hounslow,E09000018,2020-04-15,4,129
Islington,E09000019,2020-04-15,1,79
Kensington and Chelsea,E09000020,2020-04-15,1,64
Kingston upon Thames,E09000021,2020-04-15,4,53
